stationNaptan,stationName,stopType,lat,lon,line,wifi,zone,address
910GSEVNSIS,Seven Sisters Rail Station,NaptanRailStation,51.582274,-0.075264,london-overground,no,2,"South Hampstead Railway Station,
            156 Loudoun Road,
            South Hampstead,
            NW8 0DJ"
910GSHADWEL,Shadwell Rail Station,NaptanRailStation,51.511288,-0.056928,london-overground,no,2,"Holland Park Roundabout,
            Uxbridge Road,
            Shepherds Bush,
            W12 8LB"
910GSHMPSTD,South Hampstead Rail Station,NaptanRailStation,51.541438,-0.178875,london-overground,no,1,"Shoreditch High Street Station,
            Braithwaite Street,
            E1 6GJ"
910GSHPDSB,Shepherds Bush Rail Station,NaptanRailStation,51.505289,-0.217652,london-overground,yes,4,"Sterling Way,
            Edmonton,
            N18 2UE"
910GSHRDHST,Shoreditch High Street Rail Station,NaptanRailStation,51.52338,-0.07524,london-overground,yes,4,"South Kenton,London Overground Ltd.,Windermere Road,Preston,HA9 8RD"
910GSIVRST,Silver Street Rail Station,NaptanRailStation,51.614696,-0.067233,london-overground,yes,2/3,"Stratford Station BR Station St,London,E15 1DE"
910GSKENTON,South Kenton Rail Station,NaptanRailStation,51.570221,-0.308463,london-overground,yes,3,"St James Street,
            Walthamstow,
            E17 7PJ"
910GSTFD,Stratford (London) Rail Station,NaptanRailStation,51.5419,-0.003389,london-overground,yes,2,"Station Approach,
            Stoke Newington,
            N16 6YA"
910GSTJMSST,St James Street (London) Rail Station,NaptanRailStation,51.580987,-0.032911,london-overground,yes,3,"Amhurst Park,
            Stamford Hill,
            N16 5AG"
910GSTKNWNG,Stoke Newington Rail Station,NaptanRailStation,51.565239,-0.072881,london-overground,yes,3,"Stonebridge Park,London Overground Ltd.,North Circular Road,London,NW10 0RL"
910GSTMFDHL,Stamford Hill Rail Station,NaptanRailStation,51.574474,-0.076676,london-overground,no,3,"South Tottenham Railway Station,
            High Road,
            South Tottenham,
            Greater London,
            N15 6UJ"
910GSTNBGPK,Stonebridge Park Rail Station,NaptanRailStation,51.544117,-0.275828,london-overground,no,2,"Lower Road,
            Rotherhithe,
            SE16 2UE"
910GSTOTNHM,South Tottenham Rail Station,NaptanRailStation,51.580379,-0.072096,london-overground,no,3,"Station Approach,
            Sydenham Road,
            Sydenham,
            SE26 5EU"
910GSURREYQ,Surrey Quays Rail Station,NaptanRailStation,51.4932,-0.047512,london-overground,yes,7,"High Street,
            Waltham Cross,
            EN8 7BG"
910GSYDENHM,Sydenham Rail Station,NaptanRailStation,51.42725,-0.054238,london-overground,yes,6,"Turkey Street,
            Enfield,
            EN3 5TT"
910GTHBLDSG,Theobalds Grove Rail Station,NaptanRailStation,51.692457,-0.034824,london-overground,yes,6,"Upminster Station NR Station Rd,Upminster,Essex,RM14 2TD"
910GTURKYST,Turkey Street Rail Station,NaptanRailStation,51.672637,-0.047209,london-overground,no,2,"Upper Holloway Railway Station,
            Holloway Road,
            Upper Holloway,
            Greater London,
            N19 4DJ"
910GUPMNSTR,Upminster Rail Station,NaptanRailStation,51.559023,0.250895,london-overground,no,2,"Wapping High Street,
            E1W 3PA"
910GUPRHLWY,Upper Holloway Rail Station,NaptanRailStation,51.563637,-0.129508,london-overground,yes,8,"Watford High Street Railway Station,
            182 Watford High Street,
            Watford,
            WD17 2NW"
910GWAPPING,Wapping Rail Station,NaptanRailStation,51.504392,-0.055925,london-overground,no,2,"Station Road,
            Watford,
            WD17 1EU"
910GWATFDHS,Watford High Street Rail Station,NaptanRailStation,51.652655,-0.391714,london-overground,yes,2,"West Brompton Station,London Underground Ltd.,Old Brompton Rd,London,SW5 9JX"
910GWATFDJ,Watford Junction Rail Station,NaptanRailStation,51.663908,-0.395928,london-overground,no,5,"Whitechapel Station,London Underground Ltd.,277 Whitechapel Rd,London,E1 1BY"
910GWBRMPTN,West Brompton Rail Station,NaptanRailStation,51.487065,-0.19559,london-overground,yes,3+4,"West Croydon station,
            London Road,
            Croydon,
            Greater London,
            CR0 2TA"
910GWCHAPEL,Whitechapel Rail Station,NaptanRailStation,51.519474,-0.059751,london-overground,yes,4,"Woodgrange Park Railway Station,
            Romford Road,
            Manor Park,
            Greater London,
            E7 8AF"
910GWCROYDN,West Croydon Rail Station,NaptanRailStation,51.378428,-0.102581,london-overground,yes,3,"Wood Street,
            Walthamstow,
            E17 3LX"
910GWDGRNPK,Woodgrange Park Rail Station,NaptanRailStation,51.549269,0.044433,london-overground,yes,2,"White Hart Lane,
            Tottenham,
            N17 8HH"
910GWDST,Wood Street Rail Station,NaptanRailStation,51.586587,-0.002397,london-overground,yes,2+3,"West Hampstead Railway Station,
            West End Lane,
            West Hampstead,
            NW6 2LJ"
910GWHHRTLA,White Hart Lane Rail Station,NaptanRailStation,51.605044,-0.070907,london-overground,yes,3,"Willesden Junction,London Overground Ltd.,Station Approach,Harlesden,NW10 4UY"
910GWHMDSTD,West Hampstead Rail Station,NaptanRailStation,51.547473,-0.191182,london-overground,no,3,"Walthamstow Queen's Road Station,
            Edinburgh Road,
            Walthamstow,
            E17 7QJ"
910GWLSDJHL,Willesden Junction Rail Station,NaptanRailStation,51.532502,-0.244547,london-overground,yes,4,"Walthamstow Central Station BR Hoe St,London,E17 7LP"
910GWLTHQRD,Walthamstow Queens Road Rail Station,NaptanRailStation,51.581509,-0.023838,london-overground,yes,2,"Wembley Central,London Overground Ltd.,High Road,Wembley,HA9 7AJ"
910GWLTWCEN,Walthamstow Central Rail Station,NaptanRailStation,51.582925,-0.019807,london-overground,no,3,"Brayburne Avenue,
            London,
            SW4 6AD"
910GWMBY,Wembley Central Rail Station,NaptanRailStation,51.552331,-0.296433,london-overground,no,,"Wanstead Park Railway Station,
            Station Approach,
            Woodgrange Road,
            Greater London,
            E7 0HX"
910GWNDSWRD,Wandsworth Road Rail Station,NaptanRailStation,51.47022,-0.138516,london-overground,,,
910GWNSTDPK,Wanstead Park Rail Station,NaptanRailStation,51.551698,0.026222,london-overground,,,
910GBRTWOOD,Brentwood Rail Station,NaptanRailStation,51.613612,0.299588,tfl-rail,yes,9,"Kings Road,
            Brentwood,
            CM14 4EW"
910GCHDWLHT,Chadwell Heath Rail Station,NaptanRailStation,51.568044,0.12897,tfl-rail,yes,5,"Station Road,
            Chadwell Heath,
            RM6 4BU"
910GFRSTGT,Forest Gate Rail Station,NaptanRailStation,51.549437,0.024362,tfl-rail,yes,3,"Woodgrange Road,
            Forest Gate,
            Greater London,
            E7 0NF"
910GGIDEAPK,Gidea Park Rail Station,NaptanRailStation,51.58191,0.205979,tfl-rail,yes,6,"Station Road,
            Gidea Park,
            Romford,
            RM2 6BX"
910GGODMAYS,Goodmayes Rail Station,NaptanRailStation,51.565584,0.110819,tfl-rail,yes,4,"Goodmayes Road,
            Goodmayes,
            Ilford,
            IG3 9UH"
910GHRLDWOD,Harold Wood Rail Station,NaptanRailStation,51.592772,0.233144,tfl-rail,yes,6,"Gubbins Lane,
            Harold Wood,
            RM3 0BL"
910GILFORD,Ilford Rail Station,NaptanRailStation,51.559123,0.06969,tfl-rail,yes,4,"Cranbrook Road,
            Ilford,
            IG1 4DU"
910GLIVST,London Liverpool Street Rail Station,NaptanRailStation,51.517996,-0.08142,tfl-rail,yes,1,"Liverpool Street Underground Station Central,London Underground Ltd.,Liverpool Street,London,EC2M 7PP"
910GMANRPK,Manor Park Rail Station,NaptanRailStation,51.552482,0.046351,tfl-rail,yes,3+4,"Station Road,
            Manor Park,
            Greater London,
            E12 5EP"
910GMRYLAND,Maryland Rail Station,NaptanRailStation,51.546087,0.005824,tfl-rail,yes,3,"Maryland Point,
            Leytonstone High Road,
            Stratford,
            E15 1SA"
910GROMFORD,Romford Rail Station,NaptanRailStation,51.574835,0.183251,tfl-rail,yes,6,"South Street,
            Romford,
            RM1 1SX"
910GSHENFLD,Shenfield Rail Station,NaptanRailStation,51.630884,0.329855,tfl-rail,yes,2/3,"Hutton Road,
            Shenfield,
            CM15 8JD"
910GSTFD,Stratford (London) Rail Station,NaptanRailStation,51.5419,-0.003389,tfl-rail,yes,4,"Stratford Station BR Station St,London,E15 1DE"
910GSVNKNGS,Seven Kings Rail Station,NaptanRailStation,51.564032,0.097111,tfl-rail,yes,,"High Road,
            Seven Kings,
            Ilford,
            IG3 8RE"
940GZZDLABR,Abbey Road DLR Station,NaptanMetroStation,51.531931,0.003745,dlr,no,2/3,"All Saints DLR Station,Docklands Light Railway,East India Dock Road,London,E14"
940GZZDLALL,All Saints DLR Station,NaptanMetroStation,51.511004,-0.013128,dlr,no,2,"Bank/Monument Complex,London Underground Ltd.,Princes St,London,EC3V 3LA"
940GZZDLBEC,Beckton DLR Station,NaptanMetroStation,51.514366,0.061462,dlr,no,3,"Canning Town Station,London Underground Ltd.,Silvertown Way,Canning Town,London,E16 1DQ"
940GZZDLBLA,Blackwall DLR Station,NaptanMetroStation,51.507995,-0.006961,dlr,no,2,"Shadwell Station,London Overground Ltd.,Cable St,London,E1 2QE"
940GZZDLBNK,Bank DLR Station,NaptanMetroStation,51.513237,-0.088509,dlr,yes,1,"Stratford Station BR Station St,London,E15 1DE"
940GZZDLBOW,Bow Church DLR Station,NaptanMetroStation,51.527673,-0.020851,dlr,no,2,"West Ham Underground Station,London Underground Ltd.,Manor Rd,London,E15 3BN"
940GZZDLBPK,Beckton Park DLR Station,NaptanMetroStation,51.508797,0.054942,dlr,no,3,
940GZZDLCAN,Canary Wharf DLR Station,NaptanMetroStation,51.504842,-0.02099,dlr,no,2,
940GZZDLCGT,Canning Town DLR Station,NaptanMetroStation,51.514386,0.007428,dlr,yes,2/3,
940GZZDLCLA,Crossharbour DLR Station,NaptanMetroStation,51.495732,-0.014599,dlr,no,2,
940GZZDLCUS,Custom House (for ExCel) DLR Station,NaptanMetroStation,51.50972,0.026708,dlr,no,3,
940GZZDLCUT,Cutty Sark (for Maritime Greenwich) DLR Station,NaptanMetroStation,51.481675,-0.010802,dlr,no,2+3,
940GZZDLCYP,Cyprus DLR Station,NaptanMetroStation,51.508477,0.063934,dlr,no,3,
940GZZDLDEP,Deptford Bridge DLR Station,NaptanMetroStation,51.474218,-0.022431,dlr,no,2+3,
940GZZDLDEV,Devons Road DLR Station,NaptanMetroStation,51.522672,-0.017608,dlr,no,2,
940GZZDLEIN,East India DLR Station,NaptanMetroStation,51.509364,-0.002319,dlr,no,2+3,
940GZZDLELV,Elverson Road DLR Station,NaptanMetroStation,51.469077,-0.016721,dlr,no,2+3,
940GZZDLGAL,Gallions Reach DLR Station,NaptanMetroStation,51.508945,0.071565,dlr,no,3,
940GZZDLGRE,Greenwich DLR Station,NaptanMetroStation,51.47809,-0.013666,dlr,no,2+3,
940GZZDLHEQ,Heron Quays DLR Station,NaptanMetroStation,51.503383,-0.021413,dlr,no,2,
940GZZDLISL,Island Gardens DLR Station,NaptanMetroStation,51.487814,-0.010132,dlr,no,2,
940GZZDLKGV,King George V DLR Station,NaptanMetroStation,51.502007,0.062633,dlr,no,3,
940GZZDLLCA,London City Airport DLR Station,NaptanMetroStation,51.503419,0.048749,dlr,no,3,
940GZZDLLDP,Langdon Park DLR Station,NaptanMetroStation,51.515176,-0.014143,dlr,no,2,
940GZZDLLEW,Lewisham DLR Station,NaptanMetroStation,51.464668,-0.012867,dlr,no,2+3,
940GZZDLLIM,Limehouse DLR Station,NaptanMetroStation,51.512397,-0.039802,dlr,no,2,
940GZZDLMUD,Mudchute DLR Station,NaptanMetroStation,51.490707,-0.014731,dlr,no,2,
940GZZDLPDK,Pontoon Dock DLR Station,NaptanMetroStation,51.502216,0.032124,dlr,no,3,
940GZZDLPOP,Poplar DLR Station,NaptanMetroStation,51.507749,-0.017377,dlr,no,2,
940GZZDLPRE,Prince Regent DLR Station,NaptanMetroStation,51.509267,0.034167,dlr,no,3,
940GZZDLPUD,Pudding Mill Lane DLR Station,NaptanMetroStation,51.534307,-0.012747,dlr,no,2+3,
940GZZDLRAL,Royal Albert DLR Station,NaptanMetroStation,51.508361,0.045944,dlr,no,3,
940GZZDLRVC,Royal Victoria DLR Station,NaptanMetroStation,51.50934,0.018505,dlr,no,3,
940GZZDLSHA,Shadwell DLR Station,NaptanMetroStation,51.511697,-0.056637,dlr,yes,2,
940GZZDLSHS,Stratford High Street DLR Station,NaptanMetroStation,51.538201,-0.00107,dlr,no,2/3,
940GZZDLSIT,Stratford International DLR Station,NaptanMetroStation,51.545271,-0.00963,dlr,no,2/3,
940GZZDLSOQ,South Quay DLR Station,NaptanMetroStation,51.500132,-0.016576,dlr,no,2,
940GZZDLSTD,Stratford DLR Station,NaptanMetroStation,51.541763,-0.003279,dlr,yes,2/3,
940GZZDLSTL,Star Lane DLR Station,NaptanMetroStation,51.520791,0.004164,dlr,no,2/3,
940GZZDLTWG,Tower Gateway DLR Station,NaptanMetroStation,51.510621,-0.074813,dlr,no,1,
940GZZDLWFE,Westferry DLR Station,NaptanMetroStation,51.509435,-0.026743,dlr,no,2,
940GZZDLWHM,West Ham DLR Station,NaptanMetroStation,51.527899,0.00449,dlr,yes,2/3,
940GZZDLWIQ,West India Quay DLR Station,NaptanMetroStation,51.507034,-0.020304,dlr,no,2,
940GZZDLWLA,Woolwich Arsenal DLR Station,NaptanMetroStation,51.490012,0.069136,dlr,no,4,
940GZZDLWSV,West Silvertown DLR Station,NaptanMetroStation,51.502841,0.022469,dlr,no,3,
940GZZCRADD,Addiscombe Tram Stop,NaptanMetroStation,51.379811,-0.073237,tram,yes,3.0,"Wimbledon,London Underground Ltd.,The Broadway,London,SW19 7NL"
940GZZCRADV,Addington Village Tram Stop,NaptanMetroStation,51.356241,-0.032688,tram,,,
940GZZCRAMP,Ampere Way Tram Stop,NaptanMetroStation,51.382223,-0.123855,tram,,,
940GZZCRARA,Arena Tram Stop,NaptanMetroStation,51.391526,-0.058342,tram,,,
940GZZCRAVE,Avenue Road Tram Stop,NaptanMetroStation,51.406801,-0.04947,tram,,,
940GZZCRBED,Beddington Lane Tram Stop,NaptanMetroStation,51.389243,-0.142164,tram,,,
940GZZCRBEK,Beckenham Junction Tram Stop,NaptanMetroStation,51.410732,-0.026395,tram,,,
940GZZCRBGV,Belgrave Walk Tram Stop,NaptanMetroStation,51.399724,-0.180254,tram,,,
940GZZCRBIR,Birkbeck Tram Stop,NaptanMetroStation,51.403768,-0.055781,tram,,,
940GZZCRBLA,Blackhorse Lane Tram Stop,NaptanMetroStation,51.384758,-0.070557,tram,,,
940GZZCRBRD,Beckenham Road Tram Stop,NaptanMetroStation,51.409533,-0.043415,tram,,,
940GZZCRCEN,George Street Tram Stop,NaptanMetroStation,51.373978,-0.098742,tram,,,
940GZZCRCHR,Church Street Tram Stop,NaptanMetroStation,51.373709,-0.104357,tram,,,
940GZZCRCOO,Coombe Lane Tram Stop,NaptanMetroStation,51.359791,-0.059555,tram,,,
940GZZCRCTR,Centrale Tram Stop,NaptanMetroStation,51.37577,-0.103913,tram,,,
940GZZCRDDR,Dundonald Road Tram Stop,NaptanMetroStation,51.417557,-0.207678,tram,,,
940GZZCRECR,East Croydon Tram Stop,NaptanMetroStation,51.374864,-0.092412,tram,,,
940GZZCRELM,Elmers End Tram Stop,NaptanMetroStation,51.398475,-0.049551,tram,,,
940GZZCRFLD,Fieldway Tram Stop,NaptanMetroStation,51.351319,-0.024526,tram,,,
940GZZCRGRA,Gravel Hill Tram Stop,NaptanMetroStation,51.354545,-0.043145,tram,,,
940GZZCRHAR,Harrington Road Tram Stop,NaptanMetroStation,51.399794,-0.060723,tram,,,
940GZZCRKGH,King Henry's Drive Tram Stop,NaptanMetroStation,51.34614,-0.020842,tram,,,
940GZZCRLEB,Lebanon Road Tram Stop,NaptanMetroStation,51.375202,-0.084998,tram,,,
940GZZCRLOY,Lloyd Park Tram Stop,NaptanMetroStation,51.364278,-0.08077,tram,,,
940GZZCRMCH,Mitcham Tram Stop,NaptanMetroStation,51.397492,-0.170898,tram,,,
940GZZCRMDN,Morden Road Tram Stop,NaptanMetroStation,51.408876,-0.192832,tram,,,
940GZZCRMJT,Mitcham Junction Tram Stop,NaptanMetroStation,51.392869,-0.15826,tram,,,
940GZZCRMTP,Merton Park Tram Stop,NaptanMetroStation,51.413591,-0.201218,tram,,,
940GZZCRNWA,New Addington Tram Stop,NaptanMetroStation,51.342592,-0.017406,tram,,,
940GZZCRPHI,Phipps Bridge Tram Stop,NaptanMetroStation,51.404232,-0.182248,tram,,,
940GZZCRRVC,Reeves Corner Tram Stop,NaptanMetroStation,51.37528,-0.106404,tram,,,
940GZZCRSAN,Sandilands Tram Stop,NaptanMetroStation,51.375025,-0.078036,tram,,,
940GZZCRTPA,Therapia Lane Tram Stop,NaptanMetroStation,51.385698,-0.129042,tram,,,
940GZZCRWAD,Waddon Marsh Tram Stop,NaptanMetroStation,51.377077,-0.118013,tram,,,
940GZZCRWAN,Wandle Park Tram Stop,NaptanMetroStation,51.373403,-0.113278,tram,,,
940GZZCRWCR,West Croydon Tram Stop,NaptanMetroStation,51.378972,-0.101697,tram,,,
940GZZCRWEL,Wellesley Road Tram Stop,NaptanMetroStation,51.37537,-0.097549,tram,,,
940GZZCRWMB,Wimbledon Tram Stop,NaptanMetroStation,51.421053,-0.205815,tram,,,
940GZZCRWOD,Woodside Tram Stop,NaptanMetroStation,51.3871,-0.065356,tram,,,
